bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
2,39.59058194548193,1558.89,63.75992513002538,8,66,88688.59052081796
2,58.52273000732804,1493.41,144.74142558540018,9,55,90518.33718318492
2,28.220659620468933,230.62,47.30792534890298,9,76,92843.7250300399
2,83.2914961768978,602.96,66.22367903268936,5,46,94277.14194199274
2,37.17353842513232,1414.88,197.2340130543368,13,96,91735.61395037564
2,69.5505275983657,1697.06,155.4939677390116,5,96,89747.00285488466
2,71.84757518283308,1246.52,127.13567280595088,24,45,95919.27743128368
2,58.72487098832495,1718.0,237.04520051340896,22,54,92489.73609565932
2,83.11018433792735,719.51,41.96463261003156,21,31,97349.71735363558
2,51.30291902931961,593.68,124.73913760096332,6,5,94559.71314713062
2,18.712525084266098,1217.37,156.3697574155541,8,31,90835.80805567076
2,32.387293743146984,734.2,99.99700494202352,2,69,94464.3021880326
2,128.15334532496112,38.15,19.786810456051104,18,95,97160.0810347959
2,46.8512710263539,167.21,96.6287713766136,12,14,96655.57387300662
2,49.778206321214576,502.96,64.1543584865359,21,85,94852.86797085748
2,102.41046201656718,1965.12,184.8087337062821,20,87,94673.52156480931
2,114.73021498156604,1520.44,146.4827977775193,12,84,93501.76711862307
2,56.626580960418266,1012.73,129.67935272316717,9,91,92572.92089113088
2,76.87396801633746,817.85,67.08451331083363,3,21,93718.5745763278
2,65.6166588575683,530.34,138.8263548930203,15,50,97293.655227953
2,57.17926392869728,720.53,61.06517647057885,9,59,94310.10777766112
2,54.55116311709274,342.82,51.899714208782825,2,75,94646.19710554776
2,53.389784140630034,659.99,71.72920931306672,9,7,94641.92284292616
2,15.830642560584478,797.05,40.45664824453733,12,31,93011.04616323391
2,108.41501807238748,1486.3,183.3738414259253,3,79,94472.71528005652
2,25.972581766072505,1369.32,218.49198202800085,1,8,93422.93085995557
2,42.2669420845553,566.4,50.23713901700776,3,90,92413.35071980656
2,17.826465253274687,629.63,41.64276072072889,6,25,94915.9077270548
2,79.83062818607411,1470.05,144.8544058004162,6,7,93989.86756111648
2,97.9909980572026,1153.13,156.51959625901412,18,42,98439.35257999269
2,22.739524754341566,1160.39,152.4374870574964,20,13,96797.23017218488
2,93.35800206050811,1905.54,150.67364587816536,1,85,91394.34840323792
2,77.87831352291877,862.29,63.76495026130558,1,49,93315.22126615694
2,63.87477921915446,943.43,141.10396528072195,17,64,96601.226349761
2,23.36959700656917,1691.4,143.55280514635604,7,62,87823.15645021282
2,69.91072052962093,1834.23,139.57922301221916,15,24,93310.75781765894
2,35.33266335003744,1220.67,179.48622247171363,7,89,90985.2074655731
2,86.91179232299501,1130.9,153.6602833525317,10,77,95699.29823099566
2,97.2173145393804,939.34,85.48018958871289,18,65,95057.88194859854
2,74.88242111830554,414.26,66.7685802787362,8,54,95820.67209238256
2,63.026820778926,1814.28,65.1485995429624,16,68,89991.48357912252
2,82.61093695941078,164.74,94.0676263674509,15,26,100993.83782341809
2,63.29786424463119,1991.66,211.6477895504944,24,63,93808.25600076967
2,29.007459093379023,1715.15,93.64343085203706,21,4,91207.19812544236
2,92.39906739147624,720.99,108.43718910858098,16,73,95736.1647215578
2,61.26928833733808,1902.04,127.28506917320648,16,92,90363.99716512133
2,81.03564050291314,933.62,148.83329337639418,20,36,97492.36931091192
2,50.23604013600367,1331.59,150.66606563130776,24,93,94717.4577519545
2,51.36578720762474,1638.63,174.30652602834118,23,37,92572.67052193476
2,90.78785453122626,102.26,29.43817278071501,10,13,98947.67236274428
2,65.33729742079905,263.13,33.25424360119559,7,8,98755.04141203954
2,85.36743710674587,1002.59,134.2586599588555,17,41,94582.8269589683
2,37.03556946277882,842.67,80.13789867171923,18,28,93755.65136284464
2,69.14830446097774,1351.76,159.25572938385977,19,30,95024.63433603774
2,72.20445630477256,1225.39,138.4345859293064,11,41,93082.53836206735
2,24.31261931137835,1667.08,90.28785973656696,14,76,88025.4858602251
2,39.76089991801266,1292.18,91.2757166347868,20,35,93493.298273554
2,33.033401812997056,299.36,39.582575270957726,19,68,98047.01344767306
2,52.57556965972634,989.98,68.69746454800514,12,40,93732.88847809011
2,110.47840673997015,1118.95,189.43842804866665,9,19,97769.11594056767
2,41.11416782791844,313.93,8.596040262294355,8,22,96096.09461847245
2,81.7751784316752,1574.67,133.60937762116546,24,76,95107.31573084026
2,99.66725125442268,299.38,65.41570890886518,7,28,96889.92368928004
2,89.69449894990993,1249.13,128.9483371617458,13,49,96125.08236577874
2,73.78210773662124,980.38,80.97047713976154,23,95,93060.12564831862
2,42.89001586203538,904.83,43.61002355596259,2,10,94726.00113337745
2,29.00363678980146,1778.93,175.17940286983833,24,82,92260.4631604384
2,72.18438861241512,1443.38,181.85902201891963,7,48,93268.18004608848
2,35.858928646030286,770.52,93.30156120491142,17,16,95032.87346894004
2,68.26381194838764,1933.45,135.1013239271939,6,78,90565.10628341418
2,65.16684597404205,1210.81,195.81164784883555,17,93,94085.64040314913
2,91.87288034058388,1260.56,161.47826122286142,16,54,96001.46597526972
2,77.33626345388387,1144.7,114.3150239301345,16,25,96804.0480172172
2,110.90721713765768,1852.34,282.7505919640149,13,26,95665.874091539
2,58.84088216545964,1132.0,107.7345436077721,2,82,91551.5794442366
2,92.70680467754306,168.12,41.84085854228857,20,2,101470.00491842866
2,35.219532034115915,691.57,78.13555486190909,23,86,94359.14575598878
2,50.80150959952815,1491.22,155.9501978865579,8,49,90927.93642327776
2,32.47243102500315,1505.22,162.4745230262403,7,58,90984.66821881646
2,114.23156563893689,262.64,60.25880048774381,15,91,96600.1838813796
2,51.179539633400346,1195.26,88.81227996196635,1,79,92615.5904580594
2,57.13941580278403,1165.9,90.34890068240776,22,53,95914.25410308124
2,111.62105318508064,1664.68,62.77005958205493,1,35,91428.81987318253
2,102.55670979895037,1296.18,77.64097967492302,22,5,97163.60041473187
2,67.30646839165726,464.28,55.34083982233574,10,90,95148.98158568668
2,67.38738587250707,1287.52,168.12796877513452,8,30,93733.85720718192
2,85.44636969199173,1755.49,187.9460763188092,8,67,92413.86223043384
2,62.897641440798175,1705.29,136.4414828061035,2,89,90938.608744858
2,68.41817397205014,1434.81,65.97425439574226,8,16,91417.2090331536
2,23.83625166476805,919.01,140.29759873903996,3,55,93367.74349604308
2,42.09309944845809,955.89,56.5686506744925,12,17,94740.50034166168
2,38.97790883021048,1522.56,114.60714968979704,5,34,89387.83623899863
2,39.95325245841506,1128.42,108.13649839540344,14,82,91031.15002703754
2,41.49427973906017,1631.69,76.57409763040552,4,63,88862.0315629266
2,119.09623542652864,1255.81,95.53379099442316,6,81,92298.21662523772
2,68.21986280950651,455.6,142.1775974884987,1,60,93816.50501367792
2,69.9436526301171,732.85,91.22584692886714,1,64,93634.29629405384
2,111.79268928793748,919.74,100.73905782567284,14,33,96432.09018892236
2,39.78654193838345,1076.3,209.04709472913203,23,35,97587.59568824514
2,57.98430453731527,625.07,152.37253777221994,18,28,96698.01058493048
2,99.04502257683288,793.19,141.655371936221,15,29,96123.54638095672
2,97.00071928450112,1193.55,188.32221345001125,8,15,96024.23407321631
2,34.72769087975005,613.3,13.976543933608262,14,15,94015.47920708812
2,63.8381814651804,289.64,47.19661861364413,18,46,99243.209262951
2,78.10471142760409,294.43,53.87272860523325,21,55,100126.42375713668
2,36.0508988298383,1012.46,50.4316758384347,7,4,94474.49658921646
2,19.83243519863674,1249.54,40.00271946315347,16,59,89518.26378660748
2,63.72701979342083,1472.83,66.66883284296173,23,77,93792.87171352892
2,46.160930982797,74.0,33.71041099799038,1,59,93961.8088709708
2,23.861577071860992,409.87,32.63251987402971,4,14,95124.54372156336
2,64.90549184658741,497.39,16.550048334891976,10,36,93832.0722496321
2,22.94045944782996,765.97,117.275700558323,1,58,92963.20936579152
2,54.15852952871389,1860.69,192.8654954695739,9,59,92102.7362900785
2,65.36211538556019,1634.81,109.3597636817183,9,44,92416.63141601784
2,96.51269368836311,49.76,30.641486934403847,9,78,95426.2646867138
2,86.80282427864512,1011.27,64.1351315720969,4,57,94015.68631846148
2,91.9926665062168,1807.32,167.6190431265751,18,96,93199.03738833136
2,73.13297135450154,390.21,113.93384863138589,10,56,95441.51709368988
2,40.60338519843281,695.97,87.75371200373898,8,78,92941.99438705994
2,22.645760447497587,773.11,26.46655001233816,19,14,94668.47595602831
2,69.68805556508264,1672.79,158.58415949098864,11,33,93537.9160936217
2,72.6361840397717,1530.44,218.1657077974362,19,67,93653.5855984437
2,28.355848337938173,1298.6,88.79506251983894,21,37,91605.9638124602
2,81.22228013968228,193.56,27.783937348680933,24,9,99121.74128101114
2,91.63274208529596,590.78,68.5568287339716,6,25,95831.06323634907
2,42.63131092770775,1685.69,159.67462341868512,9,0,91292.69565860718
2,63.72643196058517,1478.37,35.12585224317304,21,43,92547.5731643596
2,15.963344323162232,1434.49,56.78304680083356,23,51,91672.64479032496
2,82.34252487069989,370.14,10.695086221545411,20,83,98094.89007307042
2,42.37633375617005,402.89,52.23169166657652,5,0,97293.81685447117
2,123.8888133962182,1746.14,150.26363928571146,20,33,96410.1853583341
2,42.48717694466329,887.29,31.99872634244916,3,59,93094.52810006255
2,100.78095291031542,1869.89,100.86888404391496,13,25,90641.13433763728
2,36.68176300290755,311.7,7.975122775032815,10,30,93993.06962296588
2,107.85059400937132,1933.44,199.65142287963783,5,29,92733.64460494096
2,38.821454896977215,342.05,60.91988282146648,10,55,94555.14754153462
2,83.98216948505654,1305.96,87.80391151397973,23,9,97468.63441699906
2,118.56653074510324,1733.93,143.25581653928657,12,84,93940.96595071122
2,38.38052038936943,1382.39,107.01278101786905,24,35,95945.79979806732
2,78.09783094656035,1254.74,73.80825165489551,18,9,97149.32211763247
2,44.6075533878556,984.75,119.88343282168653,18,6,95379.83395928783
2,79.94761162245823,736.73,40.223624501469054,18,18,95853.2846983552
2,22.23158764845138,1277.0,111.27401770259011,23,77,92258.40042592592
2,46.944722606456246,1405.02,61.582817202163,4,21,89389.2494443102
2,52.7033734476332,653.84,42.598852083975046,3,2,93635.89532753643
2,101.76803929794524,1898.39,135.28978201286057,24,50,95001.306596325
2,26.35822958174642,1545.62,119.69809037588752,19,95,90851.9827792052
2,86.2324387921903,511.88,43.072799866445465,3,60,96426.52692490956
2,57.511601082315465,489.53,33.05391100898222,5,21,94254.71310604464
2,50.83239522115436,411.44,35.73967208727564,2,27,93432.55904064787
2,67.4839164195661,302.36,84.47550865096123,15,27,97172.70671539934
2,25.345207670741686,711.32,81.34352210033803,13,55,95506.6796548582
2,40.81718050548086,1063.48,134.4212304909408,3,84,93629.94131311984
2,126.70309409370849,1760.86,119.7544515614587,22,61,94770.54128196993
2,100.4266051232668,784.28,75.83055825427563,22,79,96680.20590165416
2,57.49202400100195,1309.32,124.5344461307738,9,3,94538.9744184477
2,57.16380325584605,780.7,39.63171305625322,17,85,92154.0775791424
2,71.98325189920072,1878.32,127.9073837852859,10,63,90117.13193196506
2,79.83731017034467,1111.02,25.478530604635083,23,63,94139.3272238478
2,91.33636556791156,640.37,132.4402818475816,11,19,99050.51405358396
2,79.62971769894963,1046.43,45.55855553237512,6,77,91779.66761579287
2,87.0062126612397,1932.78,241.261253661115,3,19,92574.23741285992
2,70.35007234921324,1825.22,140.89514131710737,15,71,90770.35937872488
2,79.03704302044714,1334.71,76.9992350137633,21,20,95874.17284393428
2,51.76778863954915,1473.88,163.7751570152499,15,54,93525.773458882
2,83.13545986217335,1054.18,123.29914594621384,1,24,94909.04085232684
2,64.49687451593027,471.14,25.76201175738952,11,35,97769.84826035384
2,89.10091153799911,1710.79,177.99232480588933,12,46,93171.35911248343
2,52.54771245046348,1217.26,61.14409680464475,2,57,90851.31321556708
2,71.12988242424098,608.28,96.3127528992384,15,35,96945.2869615776
2,114.9102531244626,995.57,113.99993413315022,21,68,96239.42569406005
2,33.25546835003088,907.53,35.69516549686691,1,89,89604.07200313045
2,104.89966721983298,480.6,175.40078605073708,24,55,99566.52587367449
2,48.35786766027866,812.34,100.1167513200247,13,47,96680.38118928764
2,97.18060897474656,1171.34,219.9439535265269,16,88,94808.79305784056
2,51.83544359518163,1395.95,205.64889093743795,3,87,92494.28969520662
2,89.05919419592283,744.52,57.565060989110805,2,72,91681.06723362948
2,50.1610237176659,839.9,54.97741226977285,21,82,92461.2835349762
2,89.34284886554879,1404.1,106.19604082895992,19,91,93140.68489406684
2,15.276321130661016,1065.01,4.349472478609485,24,14,95563.3950739199
2,37.23182161263362,817.66,85.92770119899853,1,76,92461.30607905689
2,76.79083464941485,678.12,137.3286780442404,22,95,98639.02656480623
2,78.02094527766319,1630.7,108.1244058510899,4,72,89972.71428516146
2,41.12395557849081,1807.74,206.7994299681505,9,54,91613.59699007148
2,35.24335545477535,712.94,1.5349329248340524,12,97,93647.93859896582
2,59.44136752805002,1403.57,149.18678233604055,19,69,94465.9185815712
2,59.69883075462541,1986.16,226.87148724071727,19,17,93294.61957595154
2,81.92935177359405,1395.7,164.15484802024685,9,92,91784.85831406474
2,123.9446560141062,1845.07,178.21471077012458,2,55,93841.74785116264
2,50.46588539742811,176.63,35.414947175431124,5,51,96387.58288597834
2,88.46077550030589,199.28,97.36173455487662,1,82,94557.52504048932
2,80.02896909789139,975.94,62.28829093838684,17,55,94306.36635551504
2,47.464281424473455,1314.79,157.0675159533581,5,36,91467.69262207251
2,26.31691655454149,1197.13,128.30841214488044,6,68,90729.15057351056
2,82.8050689732219,1996.01,155.47842287604462,4,18,91970.92789693008
2,45.55553582777269,564.55,50.93805912157549,1,66,94935.78862659053
2,84.55726829538946,1433.93,181.0580122526852,24,3,98226.89129352238
2,73.72131556148568,1772.16,167.7265904763199,12,6,95317.74342872656
2,56.05418463192145,591.22,97.46917706044636,5,70,95178.71630178536
2,91.16059094554916,1632.11,220.57814075692025,13,80,92895.189385008
2,63.164657585164285,1795.68,181.065898443286,11,75,92755.939402488
2,78.37802234998492,617.37,114.1153532310244,4,38,97632.09815182468
2,17.764797688856643,289.01,9.682851116039616,20,85,96775.66093997472
2,32.68185908074637,1297.25,116.34200588651927,23,80,92904.23293206828
2,75.50800678471296,692.13,36.1607291800761,4,63,91770.9169020881
2,15.340145173405444,588.49,105.1129797323188,4,18,92968.40234272392
2,28.58957006922813,917.67,103.29486768967976,23,79,93028.7232552212
2,89.66322658261114,606.55,29.227776905253865,12,0,95300.38743238624
2,67.67707417965305,512.59,53.86654168231661,9,58,96460.2771635984
2,28.869450878740764,991.39,141.30351944092908,12,31,93975.98993179556
2,118.01453363042836,356.01,30.07750044810234,9,40,98912.32308392908
2,28.972519498554306,825.72,26.86815945751184,21,2,96400.43942375427
2,50.907100692427086,576.14,90.29113221997376,8,4,96519.59522404824
2,36.20737763766756,986.74,67.74022063376597,15,4,95951.44297762885
2,88.78136874422913,1181.36,82.85686318604465,16,89,93898.35207447544
2,53.99656937826671,793.6,115.20878393897532,9,37,95911.77547964088
2,105.7784328472602,1501.12,66.84265613874156,9,27,91709.44725921408
2,88.07710174385535,691.84,159.6205321410179,23,54,100738.40705197834
2,34.082675026206886,1266.41,89.96479791308883,2,67,88683.51794367738
2,55.94650083755915,1534.85,111.97395283075522,14,62,91760.22228543548
2,45.89763279210416,200.84,69.13683715835815,10,31,97337.13917437795
2,52.93843966635449,166.0,50.37476365552133,1,47,96754.07570040664
2,39.04769576200174,1326.54,241.95008595375376,7,26,95511.01308113354
2,45.920553903019176,1768.04,148.56330081842398,7,94,89008.09640201187
2,49.90595109392053,172.05,9.464168066779514,7,60,94644.03505518404
2,28.787727183324467,1615.45,71.42470100183732,24,67,90752.99194167792
2,77.66458144689238,516.17,29.850186132558736,6,28,96707.8487035603
2,31.34061393671216,1373.91,87.58033522141221,9,66,90587.30042993574
2,51.527197738706505,1691.19,129.76874934472505,19,58,93584.95523285108
2,33.382872977487025,1604.87,57.228912172302245,23,95,90125.40145927982
2,122.66725992723232,1179.75,189.2078779947257,6,43,97185.76401001988
2,36.93772614723362,1715.64,14.29746008041434,17,3,90107.7466911812
2,90.6326609004032,1791.88,101.84797892084904,2,29,90355.72317960602
2,87.08316412199929,886.57,49.59932236019246,12,69,95595.64635740349
2,62.44519967290222,872.73,21.067996837144086,14,77,94158.66971433228
2,101.99955730553214,1697.01,207.6460770366256,23,93,95656.99371488944
2,100.60924267782453,1451.53,123.74574107019532,12,67,93637.87437752105
2,41.9917626226021,906.04,82.81288022032295,1,52,92423.64317951445
2,86.03392756293596,182.3,46.92658821527064,22,1,99472.61541794996
2,65.35956683459754,1051.27,108.9149263489059,14,37,95661.5505483576
2,51.04343517421757,590.28,102.05356487230212,2,82,93005.76958390966
2,82.44243961288048,844.32,20.51492231819274,13,3,95580.5879787145
2,57.116256284640926,1338.59,93.0971949660284,7,78,89934.6195964464
2,36.674012387971246,1416.15,160.7518573034769,14,46,93341.65805207832
2,97.8818525180956,1877.46,42.2436768957885,10,3,91520.69076556474
2,40.84227868376444,1728.28,86.78597603413796,24,54,91183.55152966703
2,99.78480106153548,1319.35,143.7911116089973,20,89,94715.1885579307
2,89.69484654238616,1540.62,114.6433482502537,11,56,93189.40021136572
2,46.18533483481325,980.56,135.05577750548483,9,19,96831.9391645952
2,68.53881824014346,506.25,86.02151484265814,1,12,96382.21439222545
2,75.76445772622755,1492.75,74.4428559904481,7,91,88514.45766543073
2,108.97616731023292,875.47,99.12515437334406,18,53,98203.75763045682
2,46.18515890449152,114.96,70.43129278337533,20,25,97955.20592126762
2,37.85125762936444,1809.86,170.25912008254858,10,22,89586.78957887454
2,69.67561728225182,893.46,124.3808970956685,8,68,95400.463973273
2,99.2861226628076,368.07,64.89752632769978,21,18,101408.32380047296
2,83.44014227385296,1120.63,127.98723917493982,14,78,95897.2784675092
2,115.33737312801624,1006.77,126.40624467184958,14,54,97794.43766994192
2,93.90327260780974,1801.77,12.428656988619052,19,86,88901.3296443554
2,62.30621705799295,601.18,98.15307805404856,17,40,97515.95944479964
2,58.502148444878415,1038.56,183.8769905289488,4,61,94405.55088123093
2,39.90457072968505,1016.35,113.30342373146463,18,17,96692.70076862822
2,95.43621072624448,268.62,33.81224982498634,23,63,98529.77494678902
2,38.12164736110692,747.6,102.10593366957195,13,69,95625.98453494482
2,26.04224738694355,249.47,39.36357368425576,13,77,95064.09664888831
2,12.754296292940598,171.28,48.0042630850308,1,49,95656.91925118736
2,114.21240127499463,1146.18,103.22975001227054,17,19,98673.52168222162
2,26.016866690885664,1807.91,124.376657273155,21,48,89512.2899315182
2,80.06484081399843,737.26,16.44381358840679,12,86,91981.73691352647
2,70.08039289322468,1530.59,69.10097245245522,11,1,92297.9745349876
2,124.55876095863168,1404.17,214.4386063709932,19,6,99006.215567054
2,26.201292016984155,1400.07,163.71108318281213,3,71,90681.7555939108
2,54.77570595866825,1804.7,131.17163046576644,23,80,91684.92648354608
2,45.908188289738966,1847.1,146.71936530072458,4,32,88782.412151784
2,86.1369332126302,908.59,87.40097654532272,7,97,92516.66604715875
2,40.08913580705091,1056.37,62.29604852578208,7,93,89591.77064605383
2,119.46808064916956,1919.22,176.10564285871624,22,61,95459.40629837888
2,22.188359760861022,839.44,114.4298068951456,2,93,93203.1124259326
2,42.64301060357161,835.26,73.38626332259133,22,37,94873.04632118676
2,81.10098906651915,1278.4,131.8567871330996,4,77,94157.28893751783
2,93.279606392843,1571.42,185.7523769679808,9,53,92249.77467887878
2,95.5041029658436,1696.7,166.94252995671815,11,44,95046.31140556542
2,95.8042943425384,69.61,4.83845650827918,18,6,101335.37142591068
2,43.23461129819667,1655.56,132.76388674585198,13,52,90608.71191285225
2,79.26780136553626,1534.32,111.64530732219424,23,2,95085.6736104798
2,36.91751043886127,685.87,70.41389264935117,21,56,96663.2414224883
2,85.7566014059945,836.63,103.62396579091065,3,85,93464.99668936511
2,53.428817491424525,944.57,92.32652230005222,1,31,91610.06133018946
2,96.05523168873675,1113.21,125.1252479155966,4,57,95083.8120742446
2,62.98924657190774,1134.23,41.89394039001103,17,17,92535.5683935574
2,77.1379028680108,60.5,39.83906955873773,4,46,96848.60058463633
2,35.12294880251492,356.83,34.60756332999113,16,85,93249.42471884604
2,89.32451265894245,1945.28,242.476989021236,17,43,93354.0530601506
2,73.17374520664335,1595.3,188.9619398993949,20,43,95121.21741042713
2,83.5499031875084,1683.45,285.53904203845,14,27,96187.0658498315
2,102.50259980174307,1838.86,155.45697430021673,24,81,93796.9711280266
2,35.66484142784964,1391.31,75.27546019523157,24,59,90969.73428671224
2,20.174434389925764,1999.32,142.93196046302432,24,81,88776.2207544145
2,61.670249513359096,1800.47,133.76740968126717,15,72,90919.67432925146
2,32.36319600496897,615.85,121.35405090454182,14,64,94845.98673568608
2,98.55496530040998,1926.5,161.42017044288278,3,47,91390.17733643753
2,96.52601524436972,1275.48,102.4535221105624,24,10,95590.5494299148
2,25.94421075079816,1578.78,88.12304169875023,24,19,93240.60133608471
2,94.63719752556015,1440.38,123.922922427491,22,89,92860.00781920127
2,83.51707041182868,1776.98,160.59018838337667,7,25,93152.88657121592
2,31.8513424873619,557.53,44.08045361998613,9,18,95669.15329363797
2,73.1118102674773,138.53,29.420662797121523,5,63,96873.03623977189
2,46.939316875256,540.16,19.132797902448505,21,28,95685.35478168709
2,77.85122679966823,1597.74,171.213006524899,12,22,95736.32230315224
2,57.738501289127015,391.02,40.125172690789775,15,80,95122.85556460643
2,47.43692855040499,1885.65,179.5675527598684,12,74,90184.41797086818
2,79.77951662530057,602.73,107.19706272209832,15,83,97110.00608018518
2,42.359940686077145,1938.99,131.74707713745678,8,2,90342.29106912333
2,70.6136003175181,659.59,122.22408254144972,8,16,97975.985724209
2,39.57510326788487,786.23,5.290092683449288,4,23,91330.47184093004
2,50.854829490409614,1306.49,158.47719155924975,3,81,92660.07306255214
2,76.03505056210389,164.61,26.72490960110193,2,89,96065.84310301708
2,72.5029556884976,323.41,34.36850685296379,9,43,96518.35991078224
2,124.29796569276728,1467.57,127.49832959498085,19,43,95570.99505508244
2,104.61854911621737,499.52,46.52017735137847,1,28,96555.1014055321
2,102.8763471712236,986.03,84.1370942654022,23,31,97596.58176582748
2,40.55848014215508,1049.39,162.2172351297209,9,74,91484.0465187452
2,64.57837708249205,866.63,58.08929356249624,11,81,94067.26640515216
2,59.13077791568011,575.49,43.72542318611104,10,11,94515.17938795728
2,19.838202762388704,1766.35,248.6939402612537,20,88,93753.72263756924
2,64.27680495922552,313.88,29.62468510149179,18,64,97044.30110512424
2,42.71548256582326,1552.62,251.33661947625887,2,19,93931.91491393156
2,117.6283953672038,1953.64,170.5786149490523,7,81,92524.7107274016
2,77.53688572593396,731.75,134.2282491230079,2,96,94765.57550727027
2,61.400420999758566,1839.7,173.2552230407833,6,15,90612.03178261942
2,89.1577465768209,971.78,8.236521842453229,5,25,92296.24723806191
2,42.0278378562408,369.45,75.47321533022931,20,70,98428.14597861038
2,72.90781017539734,1130.98,41.144809189548766,24,71,93384.79269664212
2,67.53487499163305,691.01,76.37937771916728,18,40,96126.53242800216
2,65.67950699941375,817.18,47.99417682099451,21,38,97619.06237313704
2,55.07007433228347,1537.52,225.40827229476656,23,87,95940.91426197748
2,71.42616943353741,257.75,8.523247255531125,1,53,95257.2171232645
2,84.41402136913885,1168.04,150.9846771057928,12,44,94696.11576994351
2,77.52611590273236,1627.59,143.63095661689056,21,77,92167.56308422856
2,106.45416806443876,1797.19,205.5834386845226,18,7,94611.1217531109
2,87.23352376082974,1233.38,19.65863108477413,10,57,91874.43234311067
2,99.593399366179,972.64,67.37818465752333,15,28,95598.53734322904
2,101.38357321133066,754.34,115.36087618966094,2,68,94062.48961719964
2,83.38975509546182,1571.01,133.22815255834104,13,83,91995.90014352422
2,25.67800180845408,1274.89,110.41733586444764,4,21,93351.51322404906
2,64.48420480850274,610.7,33.43990440571035,1,29,95589.4219234318
2,55.631875031462464,277.55,82.4484691683562,15,46,99230.71482474083
2,104.02383962330596,444.97,54.9230176977473,17,40,99198.55970160873
2,42.09079880938019,1819.01,165.91201380876737,2,84,89037.82927004248
2,56.311910160181725,332.07,62.03902726696464,10,4,96468.6503241646
2,60.87940301917884,1733.17,185.39654645589684,1,38,91939.08355752932
2,80.6768171402188,1914.3,182.9163523218768,13,84,89908.83581355284
2,59.74199924096575,372.24,110.85317484954224,18,4,100470.2770479524
2,97.69467101470212,108.96,6.792023318044047,24,96,98954.0468140866
2,32.04189039020643,271.35,38.3255523983972,15,29,96350.32501984248
2,93.9501251362633,1321.63,126.45246135030646,13,89,94920.55467488412
2,34.918228137116735,310.34,107.31867618726838,2,43,93520.4035627115
2,39.02923852163048,615.68,23.24831991056305,10,89,91703.87543763214
2,110.6055234239352,1129.02,151.44978214099075,10,56,96350.34472158784
2,31.364114841007247,611.63,47.608392388316034,11,25,95818.04058594188
2,89.01544014597022,96.9,13.5212102484885,21,85,98158.00233795104
2,22.467797973007308,1659.21,153.28498619647675,13,23,91508.60733194184
2,73.64918701823872,1875.33,211.3062341761719,22,67,94922.31710356516
2,39.68275054645271,1548.59,97.41689047003632,22,11,95292.63972116308
2,40.843856686985816,1734.51,160.35430685188538,8,7,90690.67824860897
2,80.85200357484445,942.63,4.514715527508358,16,14,97233.51509099464
2,59.059786422861336,1085.6,29.05132319790357,12,89,90677.38781017651
2,98.43431349434135,300.39,120.36925741658136,12,95,95910.88776152558
2,49.3480701384381,336.54,68.16201650307019,18,60,97279.40683436352
2,82.94793146109949,388.29,34.44327640654927,14,70,95745.98939002288
2,107.31104678322929,1867.49,229.974446797922,10,91,91955.05903303222
2,56.544041579890745,841.81,23.732938495742737,16,21,94763.7921143847
2,42.27593796383491,1373.61,107.84474383070707,7,64,91349.325793288
2,67.99532086848923,579.68,83.34388047121911,9,33,94737.3451669531
2,91.89502452141409,1662.05,194.1180840715697,23,27,97242.18735520652
2,29.1001859815068,1386.53,150.4335423413888,16,30,91512.1126351853
2,56.85104497561797,1896.88,122.31509411677108,23,52,93394.10098040257
2,49.54047520438262,377.67,57.84370461784326,18,49,95857.18801843189
2,113.64414327910556,708.64,45.98002534765968,11,75,95310.26086245752
2,23.2183228467306,19.52,48.08471504835482,13,51,98064.91671608126
2,60.93083008534303,1469.52,160.1608940309333,11,84,93422.38132847613
2,43.58239391715608,1043.91,38.10442231266383,15,91,89992.71880624694
2,65.96085164139262,1977.09,176.1732630198542,13,84,91177.58864287456
2,65.40505554825768,1788.46,173.02159821094762,2,76,91392.611316334
2,42.71487414985492,1074.41,153.08608150639012,4,93,91626.47809791884
2,100.47034668253652,1472.16,176.55095485498163,20,82,93413.0629065538
2,15.87732076405953,646.47,109.83175972599729,13,58,93776.36331845378
2,56.22474483672989,1708.66,224.3869849149316,17,30,94008.31309631234
2,79.83909031979435,1515.02,109.5560719166919,15,29,92082.93880259432
2,58.400547970878094,1365.74,144.45515674728208,6,19,92769.6844183604
2,107.0792770378592,1660.18,108.33870871984335,21,15,95700.12072708365
2,101.62946296949512,1389.61,47.652183857547854,3,14,93741.43012794084
2,38.95581464045627,184.92,43.241531950359565,13,50,97886.55069848732
2,74.06870232868565,1942.27,237.83274225210744,22,21,95114.03707908692
2,103.17644785666424,995.14,84.54292482993169,15,30,97554.79244680208
2,57.95337218409352,1299.83,96.96725924932882,10,79,93516.34818283556
2,65.29731570764842,995.46,15.975253576675511,24,10,95633.86501753615
2,73.37269827476337,198.82,63.55389621260888,6,12,97561.06819956
2,60.92328638932563,180.47,126.80751666197466,5,29,99094.16003681836
2,105.74867005489162,1066.09,6.075309781655108,11,42,95275.5669004544
2,54.70330355228603,1371.85,70.29485309226965,17,84,90033.9325790251
2,34.02612107090177,775.11,35.7802478727928,1,31,92430.27499420126
2,45.76088913551585,1806.44,134.36370451587555,18,53,90293.30691939406
2,29.19020554115235,1079.26,108.50069750717404,5,56,90498.45879324706
2,62.86125923862272,401.7,116.86547736401135,20,40,98941.718625147
